"words","count"
"protestas",5
"protocolo",5
"protocolos",3
"proud",1
"proupesta",1
"provecho",6
"provisional",2
"provoca",3
"provocaciones",2
"provocadores",3
"provocando",5
"provocar",2
"provocas",1
"próxima",13
"próximamente",40
"próximas",5
"próximo",42
"próximos",5
"proye",1
"proyectes",1
"proyectitos",1
"proyecto",30
"proyectos",8
"proyectoxpodcast",30
"prrada",1
"prrooossss",1
"prrosss",1
"prudente",2
"prueba",14
"pruébalos",1
"pruebas",17
"ps5",1
"pseudo",8
"pseudoperiodistas",1
"psg",3
"psicológica",1
"psicologicamente",1
"psicológicamente",1
"psicologico",1
"psicológico",2
"psicólogo",2
"psicopata",1
"psicópata",2
"psiquiátrico",1
"psychologist",1
"pt1",1
"pu74s",1
"pub",1
"pubicaron",1
"públic",1
"publica",5
"pública",16
"publicación",5
"publicaciones",2
"publicado",1
"publicados",1
"públicamente",4
"publicamos",1
"publican",4
"publicando",1
"publicar",6
"publicara",1
"publicarlo",2
"publicaron",3
"publicas",1
"públicas",3
"publicidad",7
"publicitario",1
"publico",2
"publicó",4
"público",18
"públicos",5
"publiquen",1
"pude",2
"pudiente",1
"pudier",1
"pudiera",2
"pudiéramos",1
"pudieran",1
"pudieras",2
"pudieron",6
"pudimos",2
"pudo",13
"pudor",1
"pudran",1
"pudrirá",1
"pue",21
"pueb",1
"puebla",6
"pueblaestaconbarbosa",1
"pueblo",103
"pueblobueno",1
"puebloempobrecieron",1
"pueblomentían",1
"puebloooo",1
"pueblos",4
"pueda",12
"puedan",21
"puedas",9
"𝘱𝘶𝘦𝘥𝘢𝘴",1
"puede",130
"pueden",80
"puedes",63
"puedo",37
"puee",1
"puente",7
"puentes",6
"puerca",2
"puerco",3
"pues",270
"puesto",21
"puestos",10
"pugilista",2
"puig",3
"puja",1
"pulido",2
"pulkachu",1
"pulpos",1
"pulsera",1
"pulso",5
"puma",1
"pumas",6
"puñalada",2
"puñalon",1
"puñalón",1
"puñetas",3
"puñetones",1
"punta",1
"punto",32
"puntos",6
"punzo",1
"pupilos",1
"pura",8
"puras",8
"pureza",1
"purificación",1
"purificar",1
"puro",15
"puse",4
"pusiera",3
"pusieras",1
"pusieron",3
"pusiste",2
"puso",16
"puta",9
"putas",3
"putazo",1
"putin",4
"putiza",2
"puto",9
"putooo",1
"putooooo",1
"puzo",1
"q254g2ena3dsvltiubfhcfeac32pm",3
"qepd",5
"qroo",1
"qua",2
"quads",1
"qualcomm",3
"qualcommlatamsummit2020",2
"𝘲𝘶𝘦",1
"quebrada",2
"quebradas",1
"quebrando",1
"quebranto",1
"quebrar",1
"quebraron",3
"queda",36
"quedado",4
"quedamos",3
"quedan",13
"quedándose",1
"quedar",23
"quedaran",1
"quedarán",2
"quedaras",1
"quedarme",2
"quedarnos",2
"quedaron",8
"quedarse",34
"quedas",3
"quedaste",7
"quédate",2
"quedateencasa",7
"quédateencasa",3
"quedateentucasa",2
"quedatencasa",1
"quede",86
"quedé",1
"queden",8
"quedes",5
"quédeteencasa",1
"quedo",6
"quedó",10
"queee",3
"queen",1
"queesque",1
"quéextrañamosmás",1
"quein",1
"queja",7
"quejabas",1
"quejan",10
"quejándose",6
"quejándote",1
"quejar",1
"quejaron",1
"quejarse",9
"quejas",3
"queje",1
"quéjense",1
"quejo",1
"quejosos",1
"quejumbroso",1
"quem",1
"quema",1
"quemado",3
"quemados",2
"queman",1
"quemar",3
"quemarlos",1
"quemo",1
"quemó",1
"quemón",2
"quennl",1
"quentin",2
"quépasóolallo",1
"quer",2
"quere",2
"queremos",40
"queremospruebas",2
"querer",24
"queretano",1
"querétaro",36
"quería",7
"queríamos",1
"querian",1
"querían",6
"querías",1
"querida",15
"queridas",2
"queridísimo",1
"queridito",1
"querido",14
"queridos",5
"queriendo",4
"queriendose",1
"queriendote",1
"querrán",1
"querrás",2
"quesadilla",1
"quesadillas",3
"quesiemprenohaychela",1
"quesillo",1
"queso",2
"quesos",1
"quest",1
"quetzal",1
"quevedo",1
"quezada",1
"quibi",1
"quie",2
"quiebren",1
"quién",113
"quiénes",9
"quier",1
"quiera",17
"quieran",16
"quieras",8
"quiere",120
"quieren",93
"quieres",28
"quiero",83
"quilliti",1
"química",1
"quince",2
"quinceañera",2
"quincena",29
"quincenatrágica",1
"quinientos",1
"quino",4
"quinta",7
"quintana",3
"quintanaroo",1
"quintero",2
"quintetas",1
"quinto",1
"quique",1
"quire",1
"quise",4
"quisiera",10
"quisieran",3
"quisieras",1
"quisieron",4
"quisimos",1
"quiso",3
"quita",6
"quitado",2
"quítales",1
"quitan",4
"quitando",3
"quitar",7
"quitara",1
"quitarle",5
"quitarnos",3
"quitaron",6
"quitarse",1
"quitaste",1
"quítate",1
"quite",4
"quiten",4
"quitenle",1
"quítense",1
"quito",2
"quiubole",1
"quiuboo",1
"quizá",8
"quizás",3
"qᥙᥱ",2
"rabbit",1
"rabia",4
"raccoon",1
"racha",1
"rachel",1
"raciclasismo",1
"racing",2
"racis",1
"racismo",4
"racist",1
"racista",9
"racistas",3
"radar",1
"radical",2
"radicamos",1
"radio",6
"radió",1
"radiopublic",1
"rafa",6
"raíz",3
"raja",1
"rama",2
"rambo",1
"ramera",1
"ramirez",1
"ramírez",11
"ramiro",1
"rammstein",1
"rammsteinmexico",1
"ramos",1
"ran",3
"ranchería",1
"rancho",6
"random",1
"randonautica",1
"rangel",1
"raniere",31
"rap",1
"rapa",2
"rápida",3
"rápidamente",2
"rápidas",1
"rapidez",1
"rapidín",1
"rapidísima",1
"rapidito",1
"rápido",8
"rápidos",1
"rappi",4
"rapunzel",1
"raqueta",1
"rara",2
"raro",7
"raros",1
"rasca",1
"rascandose",1
"rascarse",1
"rastreadas",1
"rastrear",1
"rat",1
"rata",7
"ratadecombi",4
"ratas",19
"ratera",1
"raterazo",1
"raterazooo",1
"ratero",3
"rateros",1
"rating",3
"ratios",1
"ratita",1
"ratito",4
"rato",15
"ratón",3
"ratonero",1
"ratotas",1
"raul",1
"raúl",9
"ray",1
"raya",2
"rayadas",2
"rayados",4
"ráyense",1
"rayo",1
"rayos",2
"raza",6
"razon",6
"razón",47
"razonable",3
"razonado",2
"razonar",1
"razones",6
"razr",1
"rdedor",1
"rdz",3
"reabran",1
"reabrirá",1
"reacciona",2
"reacciones",1
"reach",1
"reactivación",1
"reactivar",6
"ready",2
"reafirma",1
"reafirman",2
"reafirmar",1
"real",40
"reales",9
"realeza",1
"realidad",50
"realización",1
"realizada",2
"realizado",1
"realizados",1
"realizando",3
"realizar",10
"realizará",2
"realizarán",1
"realizarla",1
"realizaron",1
"realizas",1
"realizo",1
"realizó",4
"realmente",22
"reanudar",1
"reanudarse",2
"reanude",1
"reaparición",1
"reape",1
"reason",1
"reasons",1
"rebanada",2
"rebaño",5
"rebasó",1
"rebelión",1
"reboot",1
"rebrote",1
"rébsamen",3
"recabamos",1
"recadito",1
"recalcitrante",1
"recapacites",1
"recapitulamos",1
"recarga",3
"recargada",1
"recargar",1
"recaudación",1
"recaudó",1
"receive",1
"receta",4
"recetas",1
"recetó",1
"rechaza",1
"rechazan",1
"rechazo",1
"reci",1
"reciba",1
"reciban",1
"recibe",7
"reciben",7
"recibes",2
"recibían",1
"recibidas",1
"recibido",5
"recibiendo",3
"recibieron",4
"recibimiento",1
"recibimos",1
"recibió",7
"recibir",21
"recibirá",2
"recibirán",2
"recibirlos",1
"recibo",4
"recibos",2
"recien",1
"recién",5
"reciente",5
"recientemente",5
"recientes",1
"recio",2
"recíprocas",1
"recíproco",1
"recirculan",1
"recitado",1
"reclama",2
"reclaman",3
"reclamar",4
"reclame",1
"reclusorio",1
"reclutamiento",1
"reco",6
"recoger",1
"recoleccion",1
"recolección",1
"recolectaba",1
"recolectaron",1
"recolectoras",1
"recomenda",2
"recomendable",2
"recomendación",4
"recomendaciones",7
"recomendadas",1
"recomendamos",2
"recomendar",3
"recomendarme",1
"recomida",1
"recomienda",2
"recomiénda",2
"recomiéndame",1
"recomiendan",5
"recomiendas",1
"recomiende",1
"recomienden",1
"recomiendo",2
"reconciliación",1
"reconoce",4
"reconocen",1
"reconocer",11
"reconocerá",1
"reconocerle",1
"reconocerlo",1
"reconocerse",1
"reconocérsele",1
"reconoces",2
"reconocida",1
"reconocido",4
"reconocidos",1
"reconocimiento",2
"reconoció",3
"reconozca",1
"reconozcamos",1
"reconozcámoslo",1
"reconozcan",1
"reconozco",1
"reconsidere",3
"reconsideren",1
"reconstrucción",2
"reconstruirse",1
"record",1
"récord",2
"recorda",1
"recordaba",2
"recordamos",9
"recordando",3
"recordándole",1
"recordar",10
"recordarán",1
"recordaré",1
"recordarlo",1
"recordé",3
"recordemos",3
"recorrido",1
"recorridos",1
"recorriendo",1
"recrean",1
"recreando",1
"recreó",1
"recreos",1
"recta",1
"rectifica",1
"rectifique",1
"rectitud",1
"recto",1
"recuerda",18
"recuerdan",2
"recuerdas",3
"recuerde",4
"recuerden",5
"recuerdenle",1
"recuerdes",1
"recuerdito",1
"recuerdo",12
"recuerdos",3
"recupera",1
"recuperación",5
"recuperado",1
"recuperar",3
"recuperará",1
"recuperarlos",2
"recupere",1
"recuperese",1
"recupero",1
"recuperó",1
"recur",1
"recurran",1
"recurre",1
"recurres",1
"recurrir",1
"recurso",2
"recursos",17
"red",43
"redamlo",54
"redamlove",19
"redamlovedinámica",1
"redamlovers",6
"redamloversredamloveredamlo",1
"redchairomx",2
"redchairos",4
"redchairosunidosredchairomxnofachos",1
"rededor",1
"redención",1
"redendefensadeamlo",2
"redes",52
"redessociales",1
"redmalove",1
"redobrado",2
"redskins",1
"reducción",3
"reducciones",1
"reduce",1
"reducidos",1
"reduciendo",1
"reducir",3
"reducirá",3
"reducirse",1
"reductores",1
"redujo",1
"reelección",3
"reelegidos",2
"reembolso",1
"reencontrarse",1
"reencuentro",1
"reencuentros",1
"reescribir",1
"reestructuración",2
"reevaluar",1
"reeves",1
"refamlo",1
"referencia",1
"refería",1
"refiere",4
"refieren",1
"refieres",2
"refinería",1
"refirió",1
"reflectores",2
"refleja",2
"reflejo",3
"reflexión",9
"reflexione",3
"reflexiones",1
"reforma",90
"reformar",1
"reformas",1
"reforzar",3
"refrendo",1
"refrescos",3
"refresqueras",1
"refri",5
"refris",1
"refuerza",1
"refuerzo",3
"refuerzos",3
"refugien",2
"refugio",1
"regala",4
"regalaba",1
"regalado",1
"regalando",1
"regálanos",1
"regalar",5
"regalarle",1
"regalarlo",1
"regalarnos",1
"regalaron",2
"regale",1
"regalen",2
"regalenme",3
"regalías",1
"regalito",3
"regalo",3
"regaló",6
"regalos",1
"regamos",1
"regañaron",1
"regaño",1
"regañó",1
"regaños",1
"regeneración",2
"reggaeton",3
"reggaetón",1
"regia",2
"regidora",1
"regil",1
"regimen",7
"régimen",4
"regimenes",1
"regímenes",1
"regio",1
"región",1
"regios",2
"registra",4
"registrada",2
"registradas",1
"registrado",2
"registran",2
"registrando",2
"registrar",1
"registrarnos",1
"registrate",2
"registro",10
"registró",4
"regla",1
"reglamen",2
"reglamentos",1
"reglas",12
"regres",2
"regresa",12
"regresamos",1
"regresan",4
"regresando",2
"regresar",20
"regresará",3
"regresarán",1
"regresarás",3
"regresarles",1
"regresaron",1
"regresas",1
"regrese",5
"regresen",8
"regresko",1
"regreso",44
"regresó",5
"regresoaclases",8
"regresoaclases2020",1
"regula",1
"reguladas",1
"regulan",2
"regular",3
"reid",1
"reilly",1
"reimers",1
"reina",5
"reinando",1
"reinicia",1
"reinician",1
"reinicie",1
"reino",4
"reír",2
"reírme",2
"reírnos",1
"reírse",2
"reitero",1
"reiteró",2
"rejas",2
"rejor",1
"relación",15
"relacionas",1
"relaciones",3
"relajado",1
"relajante",1
"relájate",1
"relativamente",1
"releí",1
"relevante",6
"relevantes",2
"religioso",1
"relumbrón",1
"remake",1
"rematan",1
"remate",1
"remember",1
"remesa",1
"remesas",10
"remodelan",1
"remojo",1
"remontada",1
"rémoras",1
"removido",1
"renata",1
"renato",5
"rencor",5
"rencores",3
"rencoroso",1
"rendimiento",2
"rendirse",1
"rene",1
"renglón",1
"reniere",1
"renovables",2
"renovación",1
"renovada",1
"renovarlo",1
"renta",11
"rentable",1
"rento",1
"renueva",2
"renuncia",15
"renunciaackerman",2
"renunciaamlo",2
"renunciagatell",1
"renuncian",1
"renunciando",1
"renunciar",7
"renunciareyesrodriguez",2
"renunciasheinbaum",1
"renuncie",3
"renuncies",4
"renunció",1
"renunsiar",1
"repa",11
"reparado",1
"reparar",1
"repente",1
"repentinamente",1
"repetido",1
"repetir",3
"repetirá",1
"repetirla",1
"repita",1
"repitan",2
"repiten",2
"repites",1
"repitiendo",1
"repl",2
"repleto",1
"replica",1
"replicar",1
"replicarlo",1
"repliquen",1
"repo",63
"repor",1
"reposición",1
"repostearlo",1
"reprenta",1
"represalias",3
"representa",13
"representación",3
"representado",1
"representan",2
"representando",2
"representante",2
"representantes",3
"representar",3
"representarán",1
"representaron",1
"representas",2
"representativas",1
"representen",1
"representó",1
"represión",3
"represor",1
"reprimi",1
"reprimiendo",1
"reprobable",2
"reprobables",1
"reproducción",1
"reproduciendo",1
"reproducir",2
"reprogramar",1
"reprogramaron",1
"reprogramaste",3
"reprogramdas",1
"reprueba",1
"república",9
"republicana",1
"republicanos",1
"repudiamos",2
"repudio",2
"repugnante",2
"requiere",1
"requieren",2
"requirieran",1
"requisito",2
"res",2
"resaltan",1
"resaltando",1
"resaltar",1
"rescata",1
"rescatado",5
"rescatados",1
"rescatar",5
"rescatarlo",1
"rescataron",2
"rescató",1
"reseña",2
"reseñamos",7
"resentida",5
"resentido",2
"resentidos",4
"resentimiento",4
"reservas",2
"resident",2
"residente",2
"residentevil3",1
"resign",1
"resignación",1
"resilenciaedomex",1
"resisten",1
"resistencia",1
"resistieron",1
"resistirse",1
"reso",1
"resolución",1
"resolver",3
"resolverlo",1
"respa",1
"respalda",6
"respaldadas",2
"respaldamos",1
"respaldan",2
"respaldando",1
"respaldar",5
"respaldarlo",1
"respaldas",2
"respalde",3
"respalden",1
"respaldes",1
"respaldo",6
"respaldos",1
"respectivo",1
"respectivos",1
"respecto",27
"respet",1
"respeta",9
"respetable",3
"respetables",1
"respetachihuahuaanciasno",1
"respetada",1
"respetadas",1
"respétalos",1
"respetan",1
"respetar",10
"respetará",2
"respetarán",1
"respetarnos",3
"respetaron",1
"respetemos",1
"respeten",1
"respeto",34
"respetó",1
"respetoalmedico",1
"respetos",1
"respetuosa",4
"respetuoso",1
"respira",1
"respiradores",1
"respirar",1
"respiro",1
"resplandor",1
"responda",1
"respondan",1
"respondas",1
"responde",8
"responden",2
"responder",8
"responderán",1
"respondían",1
"respondió",5
"responsa",1
"responsabi",1
"responsabilidad",11
"responsabiliza",1
"responsable",21
"responsables",6
"responsiva",1
"respuesta",19
"respuestas",3
"resta",1
"restauantes",1
"restaurante",4
"restaurantes",8
"reste",1
"réstenle",1
"resto",2
"restos",1
"restriccion",1
"restricción",1
"restricciones",1
"resu",1
"resucitar",1
"resuelta",1
"resuelva",5
"resuelvan",3
"resuelvanlo",1
"resuelve",2
"resulta",42
"resultaba",1
"resultado",5
"resultados",17
"resultar",1
"resultaron",2
"resultó",5
"resume",1
"resumen",11
"resumo",1
"retadora",1
"retan",2
"retener",1
"reteniendo",1
"retiha",1
"retira",2
"retirado",2
"retiran",1
"retirar",4
"retiraron",1
"retirarse",2
"retirement",1
"retírese",1
"retiro",10
"reto",7
"retomar",2
"retomaras",1
"retomen",1
"retoños",1
"retórica",1
"retoviral",1
"retovisual",1
"retracta",2
"retractar",1
"retractarse",1
"retrasados",2
"retraso",1
"retrasó",1
"retrasos",1
"retroceder",1
"retroceso",3
"retrógrada",1
"retuiteando",1
"retuitear",2
"retweet",8
"retweets",2
"reubicados",1
"reuerdo",1
"reúne",1
"reúnen",1
"reuni",2
"reuní",1
"reunido",1
"reuniendo",1
"reunieron",1
"reunimos",3
"reunión",5
"reuniones",3
"reunir",2
"reunirse",1
"revancha",1
"reve",6
"revela",8
"revelado",1
"revelan",2
"revelar",2
"reveló",7
"reventar",2
"reverenda",1
"reversibles",1
"revés",1
"revisa",7
"revisado",1
"revísalas",2
"revisamos",1
"revisar",24
"revisaron",1
"revisas",1
"revisión",1
"revista",30
"revistas",1
"revistaste",1
"revistucha",3
"revistuchas",1
"revive",3
"reviviendo",1
"revivió",1
"revivir",2
"revivirla",1
"revocación",1
"revocar",1
"revocará",1
"revolcon",1
"revolcones",2
"revolución",11
"revolucionaria",1
"revolucionario",2
"revoluciónmexicana",1
"rey",5
"reyes",4
"reyesm",1
"reyleón",1
"reynolds",1
"reynosa",1
"reynoso",1
"reza",5
"rezaré",1
"rfc",1
"rhchp",1
"ría",1
"riamos",1
"rían",1
"rías",1
"ribatse",1
"rica",6
"ricardo",31
"ricardosalinas",2
"ricas",1
"richie",3
"richieofarrilpedofilo",1
"ricky",1
"rico",12
"ricoo",1
"ricoooo",1
"ricos",5
"ridícula",8
"ridículas",1
"ridiculeces",2
"ridiculez",1
"ridiculizada",1
"ridiculizarlo",1
"ridiculo",4
"ridículo",13
"ridiculos",3
"ridículos",1
"ríe",4
"riendas",1
"riendo",1
"riéndonos",1
"riesgo",17
"riesgokno",1
"riesgos",1
"rifa",16
"rifaavionpresidencial",1
"rifandosela",1
"rifar",1
"rifaron",1
"rife",1
"rifo",1
"rifó",1
"rige",1
"rigurosas",1
"rincón",1
"rincones",2
"rinde",1
"rinden",2
"ring",3
"ringo",1
"ríos",2
"rip",4
"riqueza",3
"riquezas",1
"riquin",1
"riquisimo",1
"riquísimo",1
"risa",25
"risas",2
"risco",1
"ritchman",1
"ritis",1
"ritmo",3
"rival",2
"rivas",3
"river",1
"rivera",4
"rivia",1
"roba",3
"robaban",1
"robadas",1
"robado",5
"robador",1
"robados",1
"roban",8
"robando",4
"robándose",1
"robar",11
"robara",1
"robará",1
"robarle",3
"robarnos",1
"robaron",8
"robas",1
"robaste",1
"robbie",1
"robe",11
"roben",2
"robin",1
"robinson",2
"robledo",1
"robles",5
"robo",13
"robó",6
"robos",1
"roboshark",1
"rocío",2
"rockstar",1
"rocky",1
"rodaje",3
"rodar",1
"rodara",1
"rodará",1
"rodea",1
"rodeado",3
"rodean",1
"rodilla",2
"rodillas",2
"rodolfo",4
"rodriguez",3
"rodríguez",10
"rogándole",1
"rogar",1
"roger",1
"rogerio",2
"roja",1
"rojinegro",1
"rojo",4
"rojos",1
"rol",3
"rollo",3
"rom",1
"roman",1
"román",1
"romance",2
"romancear",1
"romano",1
"romántica",1
"romantico",1
"romero",1
"romo",4
"rompa",1
"rompe",2
"rompecabezas",1
"romperá",1
"romperla",1
"rompiendo",4
"rompió",2
"ron7",1
"ronaldinho",2
"ronaldo",3
"ronda",5
"ronde",1
"rondines",1
"roo",4
"roollooooo",1
"roomies",1
"ropa",5
"ropero",1
"roquilla",1
"rory",1
"rosa",40
"rosalaurajunco",1
"rosalia",1
"rosalía",1
"rosario",4
"rosariotijeras3",1
"rosca",2
"rose",2
"ross",2
"rostro",5
"rostros",1
"rotos",1
"router",1
"royale",1
"royalty",1
"rubio",3
"rudos",3
"rudy",1
"rueda",1
"ruega",1
"rufianes",2
"rugby",1
"ruidito",1
"ruido",2
"ruin",5
"ruiz",2
"rumbo",121
"rumor",5
"rumora",6
"rumorando",1
"rusa",1
"rusia",3
"ruta",1
"rutina",1
"ruuuuuudos",1
"ryan",2
"s10",1
"s9x",4
"saac",1
"sábadito",1
"sabado",1
"sábado",6
"sábadofutbolero",1
"sabe",65
"sabemos",63
"saben",46
"saber",55
"saberlo",1
"saberse",1
"sabes",47
"sabés",1
"sabia",2
"sabía",8
"sabíamos",5
"sabían",4
"sabias",4
"sabías",18
"sabíasqué",25
"sabido",3
"sabiduria",1
"sabiendas",1
"sabiendo",7
"sabina",30
"sabinita",2
"sabio",2
"sable",1
"sabor",2
"sabrá",3
"sabran",1
"sabrán",1
"sabrás",2
"sabre",1
"sabré",1
"sabremos",2
"sabrías",1
"sabrina",1
"sac",2
"saca",3
"sacaba",1
"sacado",2
"sacados",1
"sacamos",1
"sacan",4
"sacando",2
"sacar",23
"sacará",2
"sacaran",1
"sacaras",1
"sacaré",1
"sacarle",3
"sacarles",1
"sacarlo",2
"sacarnos",1
"sacaron",6
"sacarse",1
"sacárselo",1
"sacas",1
"sacaste",1
"sacerdote",1
"saciar",1
"saco",6
"sacó",8
"sacodepus",1
"sacóelcobrequé",1
"sacrifican",1
"sacrificar",1
"sacude",2
"sad",5
"saddened",1
"safaera",2
"saffir",1
"saga",6
"sagrada",1
"sagrado",1
"sahagun",1
"sahagún",1
"said",1
"saint",1
"sala",5
"salario",8
"salarios",2
"salazar",1
"saldívar",1
"saldo",2
"saldra",2
"saldrá",4
"saldrán",4
"saldremos",4
"saldría",1
"sale",30
"salen",16
"sales",2
"salga",15
"salgado",3
"salgamos",3
"salgan",5
"salgas",1
"salgo",4
"sali",3
"salí",2
"salía",1
"salían",1
"salid",1
"salida",21
"salidas",1
"salido",5
"salienas",1
"saliendo",10
"salieran",1
"salieron",7
"saliiiiir",1
"salimos",5
"salinas",67
"salio",2
"salió",23
"salióelpeine",1
"salir",91
"saliste",3
"salivando",1
"salle",1
"salmerón",13
"salomón",1
"salsa",1
"saltando",1
"saltaron",1
"salteee",1
"salubridad",11
"salud",46
"saludable",2
"saludables",1
"saludaría",1
"saludé",1
"saluditos",3
"saludo",3
"saludó",1
"saludos",22
"saluuuuuuud",1
"salva",2
"salvación",1
"salvado",1
"salvador",1
"salvadores",1
"salvaguardando",1
"salvaguardar",1
"salvan",1
"salvar",7
"salvarnos",1
"salvaron",1
"salvarse",2
"salvatori",17
"salvemos",1
"salven",1
"salvo",4
"salvó",1
"salvos",1
"salzar",1
"samarret",1
"samir",1
"sams",5
"samsung",4
"samsungces2020",1
"samuel",22
"samuelgarcia",1
"samuelito",1
"san",22
"sana",16
"sanación",2
"sanadistancia",1
"sanantonio",1
"sancatuitsawards",1
"sanchez",1
"sanción",2
"sancionado",2
"sancionar",1
"sancionara",1
"sancione",1
"sand1",1
"sanders",1
"sandov",1
"sandoval",2
"sandwich",1
"sándwich",1
"sangrando",1
"sangrar",1
"sangre",2
"sanguínea",1
"sanidad",2
"sanitaria",11
"sanitarias",9
"sanitario",1
"sanitarios",1
"sanitizadores",1
"sanitizante",1
"sanjuana",2
"sanjuandearagón",1
"sanluis",1
"sanmigueldeallende",1
"sano",5
"sanos",1
"sansores",1
"santa",10
"santaaaa",1
"santader",1
"santander",7
"santiago",4
"santifiqué",1
"santo",2
"santos",7
"sao",2
"saqué",1
"saquea",1
"saqueado",1
"saqueadores",4
"saquean",2
"saqueando",1
"saquear",1
"saquen",4
"sáquenme",1
"saqueo",2
"saqueos",12
"sáquese",1
"saraos",1
"sarcasmo",2
"sarcástica",2
"sarukhan",1
"sarukhán",1
"sat",5
"satation",1
"satisfacción",2
"satisfaga",1
"satisfecho",1
"satisfying",1
"saturadas",1
"saturnino",1
"saudí",1
"saviano",1
"says",1
"scarface",1
"scene",2
"scherer",5
"school",1
"schumacher",1
"schwarzenegger",1
"scooby",2
"scorse",1
"scream5",1
"scribd",1
"sdv",44
"seacabalacerveza",1
"seade",1
"seahawks",1
"sears",1
"searsnoent",1
"seasmamoooonjajajajajaj",1
"sebastian",1
"sebastián",1
"sec",1
"secarle",1
"secas",1
"sección",3
"secre",1
"secreta",1
"secretaria",10
"secretaría",11
"secretario",7
"secreto",3
"secretos",3
"secretote",1
"secta",43
"sectas",5
"sector",13
"sectores",2
"sectur",1
"secu",1
"secuela",8
"secuelas",1
"secuestrada",1
"secuestrado",3
"secuestrados",1
"secuestran",1
"secuestrar",2
"secuestro",3
"secundarios",2
"sed",1
"sede",5
"sedena",4
"seductora",1
"see",2
"seeeeeeeer",1
"seen",1
"segey",1
"segob",2
"segu",3
"segui",4
"seguí",1
"seguía",2
"seguian",1
"seguías",1
"seguido",4
"seguidor",7
"seguidore",28
"seguidores",158
"seguimiento",6
"seguimos",21
"seguir",53
"seguirá",9
"seguirán",6
"seguire",1
"seguiré",4
"seguiremos",4
"seguiría",2
"seguirla",1
"seguirlos",2
"seguirme",2
"seguirnos",12
"segun",1
"según",30
"segunda",22
"segundo",15
"segundoinforme",4
"segundos",1
"segur",1
"segura",9
"seguramente",15
"seguras",3
"seguridad",50
"seguro",48
"seguropopular",1
"seguros",7
"seis",6
"seitén",1
"selección",7
"seleccionado",1
"selecciones",2
"selectiva",1
"selena",2
"sem",1
"semáforo",2
"semaforonaranja",1
"semáfororojo",2
"semana",41
"semanal",1
"semanario",1
"semanas",7
"semar",2
"sembrado",1
"sembrados",1
"sembrando",1
"semejante",3
"semejantes",1
"semifinal",1
"semifinales",1
"semiótico",1
"senado",2
"senador",4
"senadora",6
"senadores",3
"señal",5
"señalaba",1
"señalado",1
"señalan",1
"señalar",3
"señalaron",1
"señalo",1
"señaló",5
"señas",2
"senatore",1
"sencilla",5
"sencillo",8
"señito",2
"seño",1
"señola",1
"señooor",2
"señor",90
"señora",115
"señoras",2
"señores",5
"señoritas",1
"sensacion",1
"sensación",1
"sensacionalismo",1
"sensibilice",1
"sensibilidad",3
"sensible",4
"sensibles",1
"sensor",1
"sensual",1
"sensuales",1
"senta",1
"sentada",1
"sentadito",2
"sentado",2
"sentados",1
"sentar",1
"sentarme",2
"sentarse",2
"sentenciada",1
"sentenciar",1
"senti",3
"sentí",1
"sentía",1
"sentido",11
"sentidos",1
"sentimental",1
"sentimiento",1
"sentimientos",1
"sentimos",2
"sentinels",1
"sentir",12
"sentirá",1
"sentirán",1
"sentiremos",1
"sentirnos",1
"sentirse",7
"senyera",1
"sep",13
"sepa",7
"sepan",8
"separan",1
"separar",1
"sepas",2
"september2020",1
"septiembre",26
"sepulturero",1
"sequía",2
"sequíadechelas",1
"séquito",1
"ser",356
"sera",7
"seras",1
"serch",1
"sereno",1
"seres",1
"sergio",8
"seria",11
"serial",1
"serie",39
"seriecuántas",1
"series",21
"serio",33
"serios",2
"serlo",1
"sero",2
"serrano",2
"servía",1
"servían",1
"servicio",44
"servicioalacomunidad",4
"servicios",15
"servido",1
"servidor",2
"servidoras",1
"servidores",1
"servil",3
"servir",6
"servirá",1
"servirían",1
"servirse",1
"sesamo",1
"sesenta",1
"sesgadas",1
"sesión",2
"sesiones",1
"sessions",2
"set",3
"seudo",1
"seux",1
"sevens",1
"severa",2
"severo",1
"sevienelobueno",1
"sevilla",2
"sexenio",9
"sexenios",3
"sexo",5
"sexta",1
"sexual",23
"sexuales",11
"sexualmente",1
"sexy",1
"sfp",1
"sginificaba",1
"shakira",3
"shang",1
"shaoke",1
"sharapova",2
"shark",1
"sharknado",1
"sharktankm",1
"sharktankmx",1
"she",5
"sheinbaum",9
"sherlock",1
"shido",1
"shimada",1
"shine",1
"shingo",1
"shirazi",1
"shit",2
"sho",1
"shock",1
"shore",1
"should",1
"show",9
"showcito",1
"shower",1
"shrek",4
"shula",1
"shuri",2
"sic",1
"sicario",1
"sicarios",2
"sicie",1
"sid",1
"sida",5
"sidney",1
"sie",1
"sieempre",1
"siempre",157
"siempreeeeeee",1
"sienta",4
"sientan",2
"siéntanse",1
"sientas",2
"siéntate",1
"siente",17
"sienteamlo",1
"sienten",11
"sientes",3
"sientese",3
"siéntese",3
"siento",20
"sierra",1
"sieskexisten",1
"siesta",1
"siestamuysola",4
"siete",3
"sig",1
"siga",46
"sigam",1
"sigamonos",1
"sigamonoslosbuenos2020",9
"sigamos",8
"sigamosalosbuenos2020",1
"sigan",37
"síganlos",1
"siganme",18
"síganme",38
"sigas",4
"siglas",1
"siglo",3
"siglos",4
"significa",16
"significado",5
"significamos",1
"significan",1
"significaría",1
"significativamente",1
"signifique",1
"signora",1
"sigo",515
"sigodevuelta",1
